Shipping_ID,Customer_ID,Country,State,City,Shipping_Address,Postal_Code
896,f7b299cf-9996-496c-a13a-11b018f9989c,Japan,Oklahoma,Lake Ann,"815 Martin Well Apt. 035
West Kim, CA 77888",12751
897,48666f97-634a-4be4-a54f-e55cdc12283c,Nigeria,Oregon,Jacobchester,"542 Reese Prairie Suite 549
Williamsstad, NJ 17171",43637
898,88903377-6747-40a0-99cd-accb5c359c3f,Burkina Faso,Florida,Arnoldfurt,"97851 Hamilton Expressway Suite 345
Petersonhaven, CO 84287",67615
899,b04da092-0772-4e7d-b2af-530cdff27888,French Guiana,Idaho,East Paulaland,"64813 Ann Causeway Apt. 428
New Traciton, NH 33004",56019
900,eee5b8d7-b58e-4a9a-80e9-1d70c0640dc9,Gambia,South Dakota,Turnerberg,"624 Parrish Forges Suite 317
Goodmanmouth, NJ 59213",7570
901,475a685a-952b-4fd3-9365-4d124a9f7666,Turks and Caicos Islands,North Carolina,North Shawnhaven,"24574 Braun Fields Suite 489
North Heatherside, PA 00762",74266
902,cafd4647-7de0-494c-b5f8-8fa8a158e021,Cape Verde,Wisconsin,South Julie,"6316 Smith Key Apt. 917
Lake Christian, VI 05122",57230
903,2aee7040-0c46-4b6d-840f-18c9958d8ea3,Singapore,Alaska,Port Brendahaven,"2088 Kelsey Island Suite 386
Wallacestad, UT 81263",68410
904,ccfaff48-2955-4d39-bd23-cb18c96031ca,Latvia,Washington,East Robertstad,"33083 Michael Crossroad Suite 636
Mercadoville, NV 40084",14033
905,ee97c37a-f5de-4348-97ca-0c57fa2edb93,Micronesia,Nebraska,Riggsland,"4551 Foster Plaza Suite 336
Dillonshire, LA 86718",24865
906,14ec0042-e7a9-45df-9665-345e8e71a81f,Cook Islands,Washington,Lake Nathanielchester,"9399 Jeremy Flat Apt. 943
South Craigton, IA 39644",10621
907,f10621fd-422b-4bec-8d1f-abcce616bb55,Paraguay,Connecticut,Stevenland,"81214 Jackie Glen
West Natasha, AS 14900",62656
908,602f4f39-b4b7-4eb3-be5a-d23eaead1ada,South Georgia and the South Sandwich Islands,Kentucky,West Christine,"7467 Campbell Streets
Hoganburgh, PW 75500",77215
909,13a2ff1e-6d16-40fb-864f-b140fda4e73d,Greenland,New York,North Brandon,"Unit 9759 Box 1630
DPO AE 48618",3831
910,bc264f7e-5679-49d5-bc49-fe75ff8459f5,Italy,Pennsylvania,Lake Timothyton,"068 Hill Street
Martinstad, SD 01824",61031
911,278d810e-17e7-465b-b80c-f0bc23d80309,Malaysia,Florida,Port Jeromeshire,"14112 Walker Keys Suite 771
East Davidmouth, IN 33227",28171
912,84f41885-229c-49ca-a340-a70346317d57,Venezuela,Rhode Island,Dianafurt,"36258 Hughes Ports
Justinhaven, MO 23873",15111
913,1fd4673f-ba41-4fe1-80fd-4832a5b002f7,Poland,Ohio,Lake Ryan,"63858 Jones Crossroad
North Davidport, OK 56187",66988
914,c7180d33-aaa4-4770-96f6-43edb8c52887,Andorra,Vermont,Clarkshire,"543 Skinner Shores
North Rebecca, ID 87740",73290
915,58a8ad1a-b7a8-4105-8958-f449d9973bb0,Sri Lanka,South Carolina,Amyport,"Unit 1236 Box 6339
DPO AP 00616",37764
916,2b6a4953-166b-42bd-a2de-5259d13c40c4,Ethiopia,Florida,Lucaschester,"0884 Lawrence Fort
Dorseyhaven, IA 25195",66573
917,ba4355d9-0257-4212-a7c7-090d761f1825,Bhutan,Maine,Adrianahaven,"87283 Jason Turnpike
Andreaburgh, IA 40997",90238
918,3d599bc1-c3aa-4144-af61-91727344da1b,Guatemala,Arkansas,Davidburgh,"17373 Julia Pike Suite 466
Piercemouth, TN 72006",54175
919,79ef11af-ee1d-4a1b-a620-8b3fcb82ff75,China,Virginia,Mcleanport,"57788 Nicole Motorway Suite 456
East Destiny, AK 88285",10045
920,3e64d7c8-e3a3-448a-b78c-8bb0a35c9507,Bahamas,New Mexico,Jamieshire,"095 Gonzalez Wells
West Haileyberg, MT 82687",60050
921,9d44fd6a-5117-48b8-b752-9295abc31b95,Estonia,Georgia,North Michelle,"3369 Stephen Flats Suite 818
Victoriatown, NC 97561",63013
922,759d23fc-1a00-4b1f-a0f8-d6a1c96f4a92,Estonia,New Jersey,Gentrybury,"5560 Brian Park Apt. 348
Beckerstad, ME 57745",17039
923,62fb5015-c30a-4380-b85f-a7514ade2e49,Uzbekistan,New Mexico,Robertview,"12782 Megan Station
Carolshire, TX 31108",25412
924,5a9e07f8-1158-4849-8c84-435678afabb0,Nepal,North Dakota,East Tristanville,"241 Gomez Stream
Timothyshire, SD 66671",97191
925,10c3e4f3-eef9-41cb-a58f-76a9497a48ba,Cayman Islands,New Mexico,Jaredborough,"Unit 9808 Box 1871
DPO AA 23299",59733
926,b4fd2838-66df-406b-8543-c09caed5153f,Kenya,New Mexico,South Vickiside,"39145 Martinez Village
Lopezbury, NC 28767",1417
927,b6605ff0-c095-4bd9-8ed5-448824291b93,Oman,Ohio,Suzanneside,"689 Anderson Track Suite 889
West John, MO 06686",7149
928,08e99430-3694-4a7d-8e9b-9fa75e503299,Mauritius,South Dakota,Lauramouth,"81192 Rose Lodge
Derrickfort, GU 27586",1698
929,3d5fc332-fea8-4840-9917-d6ff8e3bb04a,Pitcairn Islands,North Carolina,Cynthiaside,"129 Shepherd Overpass
Loriburgh, WV 10539",39480
930,0b65da78-3e36-44f0-89c2-1b20047c49f0,Turkey,Arkansas,South Brandiview,"4055 Dixon Bridge
Anneborough, NH 03966",91320
931,af6b0e2e-63bb-4584-8979-6b98fff33464,Isle of Man,Illinois,Mitchellberg,"726 Reyes Orchard Suite 721
Jenkinston, VI 84586",81164
932,e994f198-afc4-4407-ac6b-1363aa9d110f,Hong Kong,Oregon,Lake Angelaport,"85311 Hopkins Path Suite 472
Griffinburgh, VI 48939",57270
933,1d12e6f0-8c1a-486d-ac55-465dd0aa2acb,Solomon Islands,New Mexico,Humphreyton,"3676 Jay Island
Port Nancybury, WA 69134",67578
934,2afcc3d3-45ac-4601-81ef-3b40241d71e0,Greece,Texas,New Carolynbury,"49365 Shah Stream Apt. 822
Evanstown, IL 90935",69080
935,a71fef00-5c36-46a7-91a2-2886af3aadb9,Brunei Darussalam,Montana,West Angelica,"47619 Sara Wells Apt. 982
Port Jason, MA 90021",54352
936,6197aec9-979c-44b7-b8b4-eabcd4a6b476,Malawi,Iowa,New Benjamintown,"8332 Odom Port
Smithhaven, HI 20412",37835
937,cdee20a9-2c47-4034-abab-7462f51fbe1e,Azerbaijan,Maine,West Justinport,"0835 Holt Row Apt. 615
East Phillip, NY 27814",89523
938,1ee00043-c0a1-42c2-9849-61f14f29f716,British Indian Ocean Territory (Chagos Archipelago),Washington,North Dennisland,"PSC 0280, Box 6933
APO AA 68801",19985
939,6bf49baa-532a-41de-a343-fdbe7830e1b2,North Macedonia,Wyoming,South Matthewport,"64831 Reed Throughway
North Stephanie, AK 54669",92624
940,44962255-8938-45b3-9a30-4b3cddb9b68a,Kenya,Maryland,West David,"8406 Christopher Street Suite 717
Darinmouth, TN 98690",42652
941,4bbec0e8-5bba-4563-a70c-4ded7f226d5d,Panama,Connecticut,East Oliviaberg,"825 Scott Burg
South Aliciashire, IA 81003",31952
942,2a0eeba4-875a-4592-86df-7c5ba1f45dde,Faroe Islands,Indiana,West Thomas,"859 Parker Forest Suite 591
Smithchester, OR 40398",34506
943,ca650d7a-c4a6-4027-9815-9114468564d0,Venezuela,South Carolina,North Mario,"835 Kayla Heights
Gonzalezland, MN 59629",29316
944,951a4dc8-1b27-44ed-ab67-9bb49b041ab9,Uzbekistan,Nebraska,Port Arthur,"25349 Riggs Inlet
West Pamela, CO 84949",85623
945,684c0d7e-3233-4939-8c45-04822821bf0c,Liechtenstein,Massachusetts,Elizabethport,"6565 Luis Vista Apt. 127
West Patriciaburgh, MH 86638",74560
946,b2ca0db1-5db7-4dac-b90b-081cb1341d56,Guyana,South Dakota,Hooverville,"208 Fuentes Circle Suite 283
Kentfort, DE 56539",97744
947,5fba44ec-b190-4dba-96eb-485192790329,Cayman Islands,Connecticut,Lake Anthony,"4123 Ross Springs Suite 993
East Mary, GU 10179",60049
948,db8ffdd8-3374-4e03-a00b-0ebc13ea8c5d,Marshall Islands,Washington,Ramirezton,"0475 Carolyn Island Suite 292
New Albertmouth, IA 61525",53796
949,f3c300ce-bfb2-4483-9689-b68e7985210e,Iceland,North Carolina,West Josephberg,"9599 Hall Prairie Suite 877
Julieside, MD 92474",24982
950,7efd70ba-2e9d-492a-b814-dc798b54f719,Guinea,Indiana,Port Michaelhaven,"9553 Cooper Dam Suite 561
Port Carlland, WI 08984",80471
951,a8e3a30b-247c-4d29-81cf-bc1d9a924070,British Indian Ocean Territory (Chagos Archipelago),Massachusetts,Colliertown,"9256 Richard Coves Apt. 460
West David, CT 79346",47600
952,2f2178d2-4c22-4a11-8689-91f4d1162c48,Grenada,New Hampshire,Johnnyton,"8355 Simon Camp
North Kristen, NC 27608",53616
953,945f6a24-7c85-476a-9483-0e454453bb2e,Morocco,New Mexico,Port Christopher,"49288 Margaret Wall
Adamschester, NY 83267",54994
954,c5878470-b59a-4965-95f9-1a4792567eb1,Myanmar,Ohio,North Joshuastad,"451 Jennifer Expressway
Wallaceshire, CT 52073",7129
955,c3bb9e3a-7e06-457d-9946-b813ef9d9e63,Portugal,Pennsylvania,Matthewfurt,"235 Jacob Spur Suite 241
Jessicafurt, PA 98974",35081
956,ece8e962-fbaf-4139-910b-a84e00345f5b,Aruba,Nevada,Georgeberg,"50560 Rhodes Isle
Erikashire, IN 44775",67175
957,138c372a-cf0e-45ca-827d-92713bf573e3,Honduras,Arizona,West Michaelview,"5292 Lawson Wells Apt. 539
Port Henrytown, TX 54097",74921
958,0436d4c8-10bf-4800-8fb9-7e4065131d66,Korea,Texas,Port Adrian,"65250 Ronald Inlet
North Kimberlyburgh, CO 34705",744
959,2a246826-bd17-4d9a-a67e-aa73002230f8,Tajikistan,Oregon,Lake Angelaburgh,"16131 Paul Curve Suite 565
North Loretta, MT 49507",21674
960,3e84f2da-e392-4f9b-a724-fefaf9eb05e5,Dominican Republic,Maryland,Gabrielport,"1000 Taylor Camp Apt. 723
West Christopherborough, GU 03646",47368
961,f7cf2adb-0275-4f33-8ca9-267b20a7ff99,Brunei Darussalam,Utah,Hunterstad,"902 Knight Causeway Apt. 677
Hutchinsonshire, MP 71733",92260
962,a239d48c-94fd-44aa-a46c-c99d9b6d1cab,Sweden,Kentucky,North Ethan,"0800 Jill Loaf Suite 070
Claytonfort, ND 40528",37958
963,96c0973b-9c06-4eb7-8a7e-6e5787bc9e70,Wallis and Futuna,Alabama,Chungport,"4813 Michael Walks
West Paul, ID 64683",25821
964,75e3e23f-4639-44f1-ba0f-aba80a2bb948,Tunisia,Texas,Joelport,"14124 Zhang Flat
Port Jessica, VI 40649",69831
965,12db2258-72aa-44eb-8c80-62579ad2dd06,Belgium,New Hampshire,South Michaelmouth,"3553 Cooper Parkways
Lake Dawnburgh, ND 94905",9675
966,74bdf0c6-10fe-4eff-bb62-378327bd5453,Morocco,Washington,Campbellmouth,"55461 Nelson Alley
New Kyle, HI 16388",75027
967,dee25e95-141e-4431-b198-fff5e48ba106,Iceland,Arkansas,New Rachel,"095 Moses Cliff
Johnmouth, NM 87156",90433
968,3783ef67-3edf-45bf-b4db-4a2991fb754d,Mauritania,South Dakota,Rayhaven,"03876 Erika Burg
Richardton, UT 77427",98204
969,476796c6-e0d6-4130-b475-5c47b3653326,Haiti,Washington,Davisland,"61104 Taylor Mountain Suite 519
East Alyssaview, DC 75683",73132
970,de4b244d-44bb-4996-a899-f591718c2d45,Macao,Connecticut,East Lisafurt,"16479 Elizabeth Manors
North Jeffburgh, RI 32629",86368
971,9e9355b4-a544-4557-8f1d-324b149f0955,Tunisia,Idaho,Derrickstad,"Unit 0637 Box 5040
DPO AA 91465",1497
972,6e31e7e4-ab1a-4b1f-8952-61f407dd389f,Saint Lucia,Washington,Lauraton,"882 Suzanne Heights
New Lawrencehaven, MD 25333",84436
973,4b074b9c-a0cb-4b1c-97c5-c8df2bb65a5e,Falkland Islands (Malvinas),North Carolina,Lake Courtney,"649 Steven Stream
Amandaview, ID 41363",59521
974,125084ef-3418-4c5c-913b-2a5ddc0ab378,Slovenia,Mississippi,Weaverberg,"267 Michael Corner
Cookberg, IL 68587",70766
975,84b217c5-c8d0-49f5-9c4d-4791e649c8eb,Mauritania,Pennsylvania,Churchmouth,"PSC 9677, Box 8067
APO AE 03046",11848
976,b8ca4395-d6c5-49d0-97b1-d953843c49da,Slovakia (Slovak Republic),Utah,New Heathershire,"679 Gonzalez Ville Apt. 084
West Eric, TX 80411",82062
977,9fd3358a-97f1-408c-afb3-a27e9444c6c1,Austria,Ohio,Dukebury,"967 Baxter Walks
Lake Ryanfurt, VA 79142",85607
978,ce040e4f-20b2-44f2-a6a3-1d4576e9f5ce,Ireland,Arkansas,Snydermouth,"355 Parker Court
Johnsonchester, UT 70070",82948
979,7586ccd3-9095-46e3-b92b-2ed242810e19,Saint Barthelemy,Rhode Island,Lake Kaitlynbury,"32513 Hull Crescent Suite 892
Jonesport, OR 57295",45837
980,3773d0ee-fe59-456e-a0d1-34bba5f70df5,Vanuatu,Texas,Susanbury,"739 Brian Spurs
Port Jamiehaven, AZ 82233",23612
981,1a766af0-5a7c-4c01-8a6c-ce01e213ac9d,Tajikistan,Louisiana,East Kevin,"599 Floyd Centers Apt. 415
South Alexisstad, CA 36139",53419
982,3e534cc3-40bc-41bd-a652-9c671b0bf8a5,United Arab Emirates,Texas,South Darlene,"4466 Gray Island
Bethanyport, MH 98171",81140
983,d94767eb-6652-4dea-86ce-a7e2e273e096,Oman,Hawaii,Kyletown,"954 Myers Brook
Lake Christianhaven, DC 08775",46149
984,1e75eb3a-9ba5-4ea6-82ec-886abe298058,Iran,South Carolina,West Danielle,"440 Carson Port Suite 634
Lake Heather, MA 22883",17863
985,c53c32ef-2e64-4ac4-ac48-3707ab1ebd1f,Japan,Arkansas,Whitemouth,"75333 Clayton Forges Apt. 292
Lake Matthew, DE 67330",24756
986,ebc19a03-a32d-4d3c-9976-f30cee3d3a70,Timor-Leste,Indiana,South Stephanie,"426 Amy Islands
Collinsberg, MT 21928",54502
987,0598403f-7a42-44a9-994e-9f23feb20394,Pakistan,South Dakota,Thompsonfort,"01490 Lopez Garden
Port Adamton, ND 35200",78892
988,8832dd24-c104-475b-8327-d687d3912b58,Western Sahara,Utah,Jonathanport,"875 Duarte Knolls
Garciamouth, TX 16464",26856
